CNTY,COMMON,INTSITE,SP_CODE,ST,YEAR,ab1nd,ab1ndpse,ab1ndse,ab1ndv,ab1ns,angs,c,hrsfs,month,name,s,site
111,"PILE PERCH",201,"8835600601",6,1995,0.0555555556,45.374260649,0.0252079226,0.0006354394,1,18,"111",74.5,7,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"BARRED SURFPERCH",201,"8835600702",6,1995,2.2222222222,39.778800148,0.8839733366,0.7814088598,40,18,"111",74.5,7,"Pt. Mugu to Big Sycamore","201","111 201 Pt. Mugu to Big Sy",
111,"GRAY SMOOTHHOUND",209,"8708020404",6,1995,0.1,100,0.1,0.01,1.2,12,"111",30,7,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1995,0.6666666667,74.620250724,0.4974683382,0.2474747475,8,12,"111",30,7,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",212,"8835600702",6,1995,3.6,37.883838047,1.3638181697,1.86,18,5,"111",25,7,"Bass Rock","212","111 212 Bass Rock",
111,"WHITE CROAKER",213,"8835440201",6,1995,1.95,34.496471916,0.6726812024,0.4525,39,20,"111",66.5,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK CROAKER",213,"8835442301",6,1995,0.05,45.883146774,0.0229415734,0.0005263158,1,20,"111",66.5,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"SPOTFIN CROAKER",213,"8835442401",6,1995,0.05,68.824720161,0.0344123601,0.0011842105,1,20,"111",66.5,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK PERCH",213,"8835600302",6,1995,0.1,100,0.1,0.01,2,20,"111",66.5,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"JACKSMELT",214,"8805020601",6,1995,0.1515151515,60.203735731,0.0912177814,0.0083206836,15,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE CROAKER",214,"8835440201",6,1995,0.0202020202,70.348984299,0.014211916,0.0002019786,2,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"SPOTFIN CROAKER",214,"8835442401",6,1995,0.0868686869,46.883892316,0.0407274216,0.0016587229,8.6,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"OPALEYE",214,"8835510201",6,1995,0.0101010101,100,0.0101010101,0.0001020304,1,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"SHINER PERCH",214,"8835600201",6,1995,0.0101010101,100,0.0101010101,0.0001020304,1,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WALLEYE SURFPERCH",214,"8835600401",6,1995,0.1919191919,66.777754319,0.1281593265,0.016424813,19,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE SEAPERCH",214,"8835600501",6,1995,0.0242424242,50.111482859,0.0121482383,0.0001475797,2.4,99,"111",286.5,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"KELP BASS",221,"8835021602",6,1995,0.5,100,0.5,0.25,1,2,"111",6,7,"County Line Beach","221","111 221 County Line Beach",
111,"JACKSMELT",302,"8805020601",6,1995,0.4395833333,64.731761349,0.2845500343,0.080968722,14,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACK MACKEREL",302,"8835280101",6,1995,0.09375,69.560834364,0.0652132822,0.0042527722,3,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1995,0.7291666667,42.869429882,0.3125895929,0.0977122536,23,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"YELLOWFIN CROAKER",302,"8835441105",6,1995,0.0625,55.841557732,0.0349009736,0.001218078,2,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"SHINER PERCH",302,"8835600201",6,1995,0.0625,69.560834364,0.0434755215,0.001890121,2,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"BARRED SURFPERCH",302,"8835600702",6,1995,0.1270833333,57.630324125,0.0732385369,0.0053638833,4,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"CHUB (PACIFIC) MACKEREL",302,"8850030301",6,1995,0.03125,55.841557732,0.0174504868,0.0003045195,1,32,"111",92.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"JACKSMELT",305,"8805020601",6,1995,0.0222222222,100,0.0222222222,0.0004938272,1,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BARRED SANDBASS",305,"8835021604",6,1995,0.0222222222,100,0.0222222222,0.0004938272,1,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WHITE CROAKER",305,"8835440201",6,1995,0.2444444444,53.852345645,0.1316390671,0.017328844,11,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"SPOTFIN CROAKER",305,"8835442401",6,1995,0.0222222222,100,0.0222222222,0.0004938272,1,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"WALLEYE SURFPERCH",305,"8835600401",6,1995,0.0444444444,69.902529542,0.0310677909,0.0009652076,2,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"BARRED SURFPERCH",305,"8835600702",6,1995,0.1777777778,72.152379788,0.1282708974,0.0164534231,8,45,"111",115,7,"Ventura Marina North & South Jetties","305","111 305 Ventura Marina Nor",
111,"JACKSMELT",306,"8805020601",6,1995,0.2,100,0.2,0.04,1,5,"111",14,7,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"CALIFORNIA CORBINA",306,"8835440607",6,1995,0.2,100,0.2,0.04,1,5,"111",14,7,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BLACK PERCH",306,"8835600302",6,1995,0.4,100,0.4,0.16,2,5,"111",14,7,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"WHITE SEAPERCH",306,"8835600501",6,1995,0.2,100,0.2,0.04,1,5,"111",14,7,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"BARRED SURFPERCH",306,"8835600702",6,1995,0.2,100,0.2,0.04,1,5,"111",14,7,"Channel Islands Harbor South Jetty","306","111 306 Channel Islands Ha",
111,"CALIFORNIA CORBINA",22,"8835440607",6,1996,0.1666666667,72.760687511,0.1212678125,0.0147058824,3,18,"111",47,7,"Rincon","22","111  22 Rincon",
111,"BARRED SURFPERCH",22,"8835600702",6,1996,0.7222222222,47.234704392,0.3411395317,0.1163761801,13,18,"111",47,7,"Rincon","22","111  22 Rincon",
111,"THORNBACK",209,"8713020201",6,1996,0.25,100,0.25,0.0625,1,4,"111",16,7,"Solimar","209","111 209 Solimar",
111,"JACKSMELT",209,"8805020601",6,1996,0.25,100,0.25,0.0625,1,4,"111",16,7,"Solimar","209","111 209 Solimar",
111,"SURFPERCH FAMILY",209,"8835600000",6,1996,1,100,1,1,4,4,"111",16,7,"Solimar","209","111 209 Solimar",
111,"WALLEYE SURFPERCH",209,"8835600401",6,1996,0.25,100,0.25,0.0625,1,4,"111",16,7,"Solimar","209","111 209 Solimar",
111,"JACKSMELT",213,"8805020601",6,1996,0.0810810811,56.108360769,0.0454932655,0.0020696372,3,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"DRUM FAMILY",213,"8835440000",6,1996,0.1111111111,69.693205244,0.0774368947,0.0059964727,4,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WHITE CROAKER",213,"8835440201",6,1996,0.8571428571,35.424087527,0.3036350359,0.0921942351,31.714285714,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"OPALEYE",213,"8835510201",6,1996,0.0540540541,56.108360769,0.0303288437,0.0009198388,2,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"BLACK PERCH",213,"8835600302",6,1996,0.2432432432,40.317668624,0.0980700048,0.0096177258,9,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WALLEYE SURFPERCH",213,"8835600401",6,1996,0.027027027,56.108360769,0.0151644218,0.0002299597,1,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"WHITE SEAPERCH",213,"8835600501",6,1996,0.1351351351,45.297371357,0.061212664,0.0037469902,5,37,"111",107,7,"Ventura Marina Harbor","213","111 213 Ventura Marina Har",
111,"JACKSMELT",214,"8805020601",6,1996,0.0930232558,60.009919815,0.0558231812,0.0031162276,4,43,"111",128,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE CROAKER",214,"8835440201",6,1996,0.1627906977,64.417853612,0.1048662733,0.0109969353,7,43,"111",128,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"WHITE SEAPERCH",214,"8835600501",6,1996,0.0697674419,100,0.0697674419,0.0048674959,3,43,"111",128,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"CHUB (PACIFIC) MACKEREL",214,"8850030301",6,1996,0.023255814,100,0.023255814,0.0005408329,1,43,"111",128,7,"Channel Islands Harbor","214","111 214 Channel Islands Ha",
111,"THORNBACK",302,"8713020201",6,1996,0.0392156863,70,0.0274509804,0.0007535563,2,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE CROAKER",302,"8835440201",6,1996,0.0588235294,56.568542495,0.0332756132,0.0011072664,3,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"YELLOWFIN CROAKER",302,"8835441105",6,1996,0.0784313725,70,0.0549019608,0.0030142253,4,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"SPOTFIN CROAKER",302,"8835442401",6,1996,0.0588235294,56.568542495,0.0332756132,0.0011072664,3,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"QUEENFISH",302,"8835442501",6,1996,0.0196078431,100,0.0196078431,0.0003844675,1,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"SHINER PERCH",302,"8835600201",6,1996,0.0196078431,100,0.0196078431,0.0003844675,1,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"BLACK PERCH",302,"8835600302",6,1996,0.0980392157,82.073138115,0.0804638609,0.0064744329,5,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"WALLEYE SURFPERCH",302,"8835600401",6,1996,0.0196078431,100,0.0196078431,0.0003844675,1,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"WHITE SEAPERCH",302,"8835600501",6,1996,0.0196078431,100,0.0196078431,0.0003844675,1,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"CALIFORNIA HALIBUT",302,"8857030309",6,1996,0.0196078431,100,0.0196078431,0.0003844675,1,51,"111",175.5,7,"Ventura Pier","302","111 302 Ventura Pier",
111,"CALIFORNIA CORBINA",22,"8835440607",6,1998,0.2954545455,57.735026919,0.1705807614,0.0290977961,1.1818181818,4,"111",15,7,"Rincon","22","111  22 Rincon",
111,"BARRED SURFPERCH",22,"8835600702",6,1998,1.1818181818,57.735026919,0.6823230454,0.4655647383,4.7272727273,4,"111",15,7,"Rincon","22","111  22 Rincon",
111,"JACKSMELT",103,"8805020601",6,1998,0.0227272727,100,0.0227272727,0.0005165289,1,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"BARRED SANDBASS",103,"8835021604",6,1998,0.0227272727,100,0.0227272727,0.0005165289,1,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"WHITE CROAKER",103,"8835440201",6,1998,0.0909090909,69.883624192,0.0635305674,0.004036133,4,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"CALIFORNIA CORBINA",103,"8835440607",6,1998,0.0227272727,100,0.0227272727,0.0005165289,1,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"OPALEYE",103,"8835510201",6,1998,0.8863636364,38.926232722,0.3450279719,0.1190443014,39,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"SHINER PERCH",103,"8835600201",6,1998,0.0227272727,100,0.0227272727,0.0005165289,1,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"BLACK PERCH",103,"8835600302",6,1998,0.0909090909,39.473276212,0.0358847966,0.0012877186,4,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"WALLEYE SURFPERCH",103,"8835600401",6,1998,0.0681818182,69.883624192,0.0476479256,0.0022703248,3,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"WHITE SEAPERCH",103,"8835600501",6,1998,0.0454545455,100,0.0454545455,0.0020661157,2,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"BARRED SURFPERCH",103,"8835600702",6,1998,0.0681818182,73.838989582,0.0503447656,0.0025345954,3,44,"111",164,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"JACKSMELT",104,"8805020601",6,1998,0.0384615385,100,0.0384615385,0.0014792899,1.5,39,"111",83,7,"Channel Islands Harbor South Jetty","104","111 104 Channel Islands Ha",
111,"BLACK PERCH",104,"8835600302",6,1998,0.0512820513,100,0.0512820513,0.0026298488,2,39,"111",83,7,"Channel Islands Harbor South Jetty","104","111 104 Channel Islands Ha",
111,"WHITE SEAPERCH",104,"8835600501",6,1998,0.1196581197,64.181201594,0.076798019,0.0058979357,4.6666666667,39,"111",83,7,"Channel Islands Harbor South Jetty","104","111 104 Channel Islands Ha",
111,"THORNBACK",209,"8713020201",6,1998,0.0459016393,100,0.0459016393,0.0021069605,2.8,61,"111",170,7,"Solimar","209","111 209 Solimar",
111,"YELLOWFIN CROAKER",209,"8835441105",6,1998,0.0819672131,59.104427358,0.0484462519,0.0023470393,5,61,"111",170,7,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1998,0.2966432475,52.847861529,0.1567696127,0.0245767115,18.095238095,61,"111",170,7,"Solimar","209","111 209 Solimar",
111,"JACKSMELT",212,"8805020601",6,1998,0.1,69.480833378,0.0694808334,0.0048275862,3,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"CABEZON",212,"8831023101",6,1998,0.0333333333,69.480833378,0.0231602778,0.0005363985,1,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"KELP BASS",212,"8835021602",6,1998,0.0388888889,100,0.0388888889,0.0015123457,1.1666666667,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"CALIFORNIA CORBINA",212,"8835440607",6,1998,0.0333333333,69.480833378,0.0231602778,0.0005363985,1,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"YELLOWFIN CROAKER",212,"8835441105",6,1998,0.2722222222,28.230091346,0.076848582,0.0059057046,8.1666666667,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"OPALEYE",212,"8835510201",6,1998,0.0333333333,47.343207647,0.0157810692,0.0002490421,1,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"BLACK PERCH",212,"8835600302",6,1998,0.0333333333,47.343207647,0.0157810692,0.0002490421,1,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"WALLEYE SURFPERCH",212,"8835600401",6,1998,0.1333333333,37.428091976,0.0499041226,0.0024904215,4,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"RUBBERLIP SEAPERCH",212,"8835600602",6,1998,0.0333333333,69.480833378,0.0231602778,0.0005363985,1,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"BARRED SURFPERCH",212,"8835600702",6,1998,0.6444444444,46.9027152,0.3022619424,0.0913622818,19.333333333,30,"111",133,7,"Bass Rock","212","111 212 Bass Rock",
111,"UNIDENTIFIED (SURFACE FISH)",219,"1000000003",6,1998,0.012345679,100,0.012345679,0.0001524158,1,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"GRAY SMOOTHHOUND",219,"8708020404",6,1998,0.012345679,100,0.012345679,0.0001524158,1,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"SHOVELNOSE GUITARFISH",219,"8713020104",6,1998,0.012345679,100,0.012345679,0.0001524158,1,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"JACKSMELT",219,"8805020601",6,1998,0.2098765432,67.339454082,0.1413297184,0.0199740893,17,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"WHITE CROAKER",219,"8835440201",6,1998,0.037037037,57.008771255,0.0211143597,0.0004458162,3,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"YELLOWFIN CROAKER",219,"8835441105",6,1998,0.1728395062,43.766396344,0.0756456233,0.0057222603,14,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"SHINER PERCH",219,"8835600201",6,1998,0.049382716,100,0.049382716,0.0024386526,4,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"PILE PERCH",219,"8835600601",6,1998,0.012345679,70.267346613,0.0086749811,0.0000752553,1,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"BARRED SURFPERCH",219,"8835600702",6,1998,0.0987654321,48.24052692,0.0476449649,0.0022700427,8,81,"111",240.5,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"PACIFIC SARDINE",1,"8747010301",6,1999,1.0588235294,26.137663951,0.276751736,0.0765915234,72,68,"111",172.5,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACKSMELT",1,"8805020601",6,1999,0.3382352941,53.723649107,0.1817123426,0.0330193754,23,68,"111",172.5,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACK MACKEREL",1,"8835280101",6,1999,0.0147058824,56.866781567,0.008362762,0.0000699358,1,68,"111",172.5,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"WALLEYE SURFPERCH",1,"8835600401",6,1999,0.4558823529,50.74345928,0.2313304761,0.0535137892,31,68,"111",172.5,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"CHUB (PACIFIC) MACKEREL",1,"8850030301",6,1999,0.0294117647,70.710678119,0.0207972583,0.000432526,2,68,"111",172.5,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACKSMELT",104,"8805020601",6,1999,0.0357142857,100,0.0357142857,0.0012755102,1,28,"111",59.5,7,"Channel Islands Harbor South Jetty","104","111 104 Channel Islands Ha",
111,"SARGO",209,"8835400307",6,1999,0.0185185185,100,0.0185185185,0.0003429355,1,54,"111",137,7,"Solimar","209","111 209 Solimar",
111,"CALIFORNIA CORBINA",209,"8835440607",6,1999,0.0439814815,70.040419597,0.0308048142,0.0009489366,2.375,54,"111",137,7,"Solimar","209","111 209 Solimar",
111,"YELLOWFIN CROAKER",209,"8835441105",6,1999,0.0185185185,100,0.0185185185,0.0003429355,1,54,"111",137,7,"Solimar","209","111 209 Solimar",
111,"BLACK PERCH",209,"8835600302",6,1999,0.0219907407,70.040419597,0.0154024071,0.0002372341,1.1875,54,"111",137,7,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",209,"8835600702",6,1999,0.2151887464,53.809961176,0.1157929809,0.0134080144,11.620192308,54,"111",137,7,"Solimar","209","111 209 Solimar",
111,"BARRED SURFPERCH",210,"8835600702",6,1999,0.5,100,0.5,0.25,1,2,"111",5.5,7,"Hollywood Beach","210","111 210 Hollywood Beach",
111,"SILVERSIDE FAMILY",1,"8805020000",6,2001,0.4166666667,100,0.4166666667,0.1736111111,5,12,"111",26,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"CALIFORNIA LIZARDFISH",219,"8762020103",6,2001,0.1176470588,54.006172487,0.0635366735,0.0040369089,2,17,"111",33,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"JACKSMELT",219,"8805020601",6,2001,0.1176470588,100,0.1176470588,0.0138408304,2,17,"111",33,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"WHITE CROAKER",219,"8835440201",6,2001,1.5882352941,54.006172487,0.8577450924,0.7357266436,27,17,"111",33,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"QUEENFISH",219,"8835442501",6,2001,0.1176470588,100,0.1176470588,0.0138408304,2,17,"111",33,7,"Ventura Pier","219","111 219 Ventura Pier",
111,"SHOVELNOSE GUITARFISH",1,"8713020104",6,2002,0.0169491525,100,0.0169491525,0.0002872738,1,59,"111",170,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"PACIFIC SARDINE",1,"8747010301",6,2002,0.813559322,61.070824408,0.496847385,0.246857324,48,59,"111",170,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"JACKSMELT",1,"8805020601",6,2002,0.0338983051,70.710678119,0.0239697214,0.0005745475,2,59,"111",170,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"BARRED SURFPERCH",1,"8835600702",6,2002,0.0677966102,78.646963245,0.0533199751,0.0028430197,4,59,"111",170,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"CHUB (PACIFIC) MACKEREL",1,"8850030301",6,2002,0.0847457627,100,0.0847457627,0.0071818443,5,59,"111",170,7,"Pt. Hueneme Pier","1","111   1 Pt. Hueneme Pier",
111,"SHOVELNOSE GUITARFISH",22,"8713020104",6,2002,0.25,100,0.25,0.0625,2,8,"111",21,7,"Rincon","22","111  22 Rincon",
111,"SURFPERCH FAMILY",22,"8835600000",6,2002,0.25,100,0.25,0.0625,2,8,"111",21,7,"Rincon","22","111  22 Rincon",
111,"BARRED SURFPERCH",22,"8835600702",6,2002,0.625,100,0.625,0.390625,5,8,"111",21,7,"Rincon","22","111  22 Rincon",
111,"TOPSMELT",103,"8805020101",6,2002,0.1111111111,69.337524528,0.0770416939,0.0059354226,3,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"JACKSMELT",103,"8805020601",6,2002,0.0740740741,55.470019623,0.0410889034,0.001688298,2,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"BARRED SANDBASS",103,"8835021604",6,2002,0.037037037,100,0.037037037,0.0013717421,1,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"SARGO",103,"8835400307",6,2002,0.037037037,100,0.037037037,0.0013717421,1,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"WHITE CROAKER",103,"8835440201",6,2002,0.771043771,43.9959145,0.3392277583,0.115075472,20.818181818,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"YELLOWFIN CROAKER",103,"8835441105",6,2002,0.0740740741,55.470019623,0.0410889034,0.001688298,2,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
111,"BLACK PERCH",103,"8835600302",6,2002,0.1481481481,78.139421746,0.1157621063,0.0134008653,4,27,"111",73,7,"Ventura Harbor North Jetty","103","111 103 Ventura Harbor Nor",
